2,07500E-3	4,01477E-2	3,32000E+6	-1,03905E+2
2,10000E-3	-8,42226E-2	3,36000E+6	-1,02337E+2
2,12500E-3	-3,83012E-2	3,40000E+6	-1,02284E+2
2,15000E-3	8,35179E-2	3,44000E+6	-1,08313E+2
2,17500E-3	3,69588E-2	3,48000E+6	-1,06733E+2
2,20000E-3	-7,78446E-2	3,52000E+6	-1,03542E+2
2,22500E-3	-2,87343E-2	3,56000E+6	-1,18531E+2
2,25000E-3	6,69352E-2	3,60000E+6	-1,02358E+2
2,27500E-3	2,73918E-2	3,64000E+6	-1,05026E+2
2,30000E-3	-5,23328E-2	3,68000E+6	-9,54366E+1
2,32500E-3	-2,10807E-2	3,72000E+6	-9,63317E+1
2,35000E-3	4,84391E-2	3,76000E+6	-9,74624E+1
2,37500E-3	2,22894E-2	3,80000E+6	-9,78879E+1
2,40000E-3	-3,89390E-2	3,84000E+6	-1,09336E+2
2,42500E-3	-1,72540E-2	3,88000E+6	-9,40235E+1
2,45000E-3	4,01477E-2	3,92000E+6	-9,29060E+1
2,47500E-3	1,84627E-2	3,96000E+6	-5,92475E+1
2,50000E-3	-3,38367E-2	4,00000E+6	-5,33215E+1
2,52500E-3	-1,15138E-2	4,04000E+6	-5,93605E+1
2,55000E-3	3,75965E-2	4,08000E+6	-9,24461E+1
2,57500E-3	1,65493E-2	4,12000E+6	-9,26990E+1
2,60000E-3	-3,83012E-2	4,16000E+6	-1,03910E+2
2,62500E-3	-1,78918E-2	4,20000E+6	-9,80819E+1
2,65000E-3	4,97147E-2	4,24000E+6	-1,00053E+2
2,67500E-3	2,42028E-2	4,28000E+6	-1,02155E+2
2,70000E-3	-5,87107E-2	4,32000E+6	-1,04128E+2
2,72500E-3	-2,55453E-2	4,36000E+6	-1,00466E+2
2,75000E-3	7,26754E-2	4,40000E+6	-9,52990E+1
2,77500E-3	3,12186E-2	4,44000E+6	-1,03724E+2
2,80000E-3	-7,78446E-2	4,48000E+6	-1,02897E+2
2,82500E-3	-3,31989E-2	4,52000E+6	-1,03484E+2
2,85000E-3	8,73447E-2	4,56000E+6	-1,11287E+2
2,87500E-3	4,39745E-2	4,60000E+6	-1,03113E+2
2,90000E-3	-9,63407E-2	4,64000E+6	-1,09201E+2
2,92500E-3	-4,46792E-2	4,68000E+6	-1,06743E+2
2,95000E-3	1,08392E-1	4,72000E+6	-1,10250E+2
2,97500E-3	5,03525E-2	4,76000E+6	-1,08544E+2
3,00000E-3	-1,09734E-1	4,80000E+6	-1,02422E+2
3,02500E-3	-4,46792E-2	4,84000E+6	-1,03993E+2
3,05000E-3	1,03927E-1	4,88000E+6	-1,12174E+2
3,07500E-3	4,26989E-2	4,92000E+6	-1,13441E+2
3,10000E-3	-9,25139E-2	4,96000E+6	-1,05832E+2
3,12500E-3	-4,02146E-2	5,00000E+6	-1,00618E+2
3,15000E-3	8,79825E-2	5,04000E+6	-9,83370E+1
3,17500E-3	3,82343E-2	5,08000E+6	-1,00639E+2
3,20000E-3	-7,65690E-2	5,12000E+6	-1,06496E+2
3,22500E-3	-2,87343E-2	5,16000E+6	-1,18229E+2
3,25000E-3	6,37462E-2	5,20000E+6	-1,15282E+2
3,27500E-3	2,48406E-2	5,24000E+6	-1,08929E+2
3,30000E-3	-4,40414E-2	5,28000E+6	-1,04817E+2
3,32500E-3	-1,59784E-2	5,32000E+6	-1,07521E+2
3,35000E-3	3,37698E-2	5,36000E+6	-1,10872E+2
3,37500E-3	1,59115E-2	5,40000E+6	-1,07033E+2
3,40000E-3	-2,23563E-2	5,44000E+6	-1,10017E+2
3,42500E-3	-8,96260E-3	5,48000E+6	-1,10853E+2
3,45000E-3	1,91004E-2	5,52000E+6	-1,19051E+2
3,47500E-3	9,53350E-3	5,56000E+6	-9,46533E+1
3,50000E-3	-1,27894E-2	5,60000E+6	-8,82372E+1
3,52500E-3	-5,13582E-3	5,64000E+6	-9,33683E+1
3,55000E-3	1,78249E-2	5,68000E+6	-1,14833E+2
3,57500E-3	8,25791E-3	5,72000E+6	-1,15686E+2
3,60000E-3	-1,85295E-2	5,76000E+6	-1,11070E+2
3,62500E-3	-7,04921E-3	5,80000E+6	-1,04402E+2
3,65000E-3	2,93052E-2	5,84000E+6	-1,20557E+2
3,67500E-3	1,59115E-2	5,88000E+6	-1,06560E+2
3,70000E-3	-3,83012E-2	5,92000E+6	-1,09807E+2
3,72500E-3	-1,91673E-2	5,96000E+6	-1,17351E+2
3,75000E-3	5,67304E-2	6,00000E+6	-1,11994E+2
3,77500E-3	2,73918E-2	6,04000E+6	-1,25872E+2
3,80000E-3	-6,89155E-2	6,08000E+6	-1,19065E+2
3,82500E-3	-2,80965E-2	6,12000E+6	-1,07414E+2
3,85000E-3	8,47935E-2	6,16000E+6	-1,07584E+2
3,87500E-3	3,88721E-2	6,20000E+6	-1,06960E+2
3,90000E-3	-9,50651E-2	6,24000E+6	-1,10882E+2
3,92500E-3	-4,53170E-2	6,28000E+6	-1,07063E+2
3,95000E-3	1,10943E-1	6,32000E+6	-1,06571E+2
3,97500E-3	5,35415E-2	6,36000E+6	-1,18643E+2
4,00000E-3	-1,19301E-1	6,40000E+6	-1,15993E+2
4,02500E-3	-5,04194E-2	6,44000E+6	-1,25523E+2
4,05000E-3	1,21148E-1	6,48000E+6	-1,14664E+2
4,07500E-3	5,22659E-2	6,52000E+6	-1,14797E+2
4,10000E-3	-1,11648E-1	6,56000E+6	-1,25417E+2
4,12500E-3	-4,59548E-2	6,60000E+6	-1,30105E+2
4,15000E-3	1,05203E-1	6,64000E+6	-1,52519E+2
4,17500E-3	4,90769E-2	6,68000E+6	-1,32366E+2
4,20000E-3	-9,63407E-2	6,72000E+6	-1,33333E+2
4,22500E-3	-3,95768E-2	6,76000E+6	-1,05040E+2
4,25000E-3	9,05337E-2	6,80000E+6	-9,96082E+1
4,27500E-3	3,50454E-2	6,84000E+6	-1,05772E+2
4,30000E-3	-6,82777E-2	6,88000E+6	-1,47870E+2
4,32500E-3	-2,49075E-2	6,92000E+6	-1,44583E+2
4,35000E-3	5,41793E-2	6,96000E+6	-1,43231E+2
4,37500E-3	2,35650E-2	7,00000E+6	-1,45187E+2
4,40000E-3	-3,89390E-2	7,04000E+6	-1,51278E+2
4,42500E-3	-1,66162E-2	7,08000E+6	-1,62400E+2
4,45000E-3	3,50454E-2	7,12000E+6	-1,63123E+2
4,47500E-3	1,59115E-2	7,16000E+6	-1,59280E+2
4,50000E-3	-2,68209E-2	7,20000E+6	-1,59022E+2
4,52500E-3	-1,02382E-2	7,24000E+6	-1,59807E+2
4,55000E-3	2,67540E-2	7,28000E+6	-1,57313E+2
4,57500E-3	1,33603E-2	7,32000E+6	-1,59701E+2
4,60000E-3	-2,29941E-2	7,36000E+6	-1,61508E+2
4,62500E-3	-8,96260E-3	7,40000E+6	-1,63314E+2
4,65000E-3	3,05808E-2	7,44000E+6	-1,71084E+2
4,67500E-3	1,59115E-2	7,48000E+6	-1,66312E+2
4,70000E-3	-3,31989E-2	7,52000E+6	-1,62490E+2
4,72500E-3	-1,66162E-2	7,56000E+6	-1,57921E+2
4,75000E-3	4,90769E-2	7,60000E+6	-1,54526E+2
4,77500E-3	2,42028E-2	7,64000E+6	-1,54713E+2
4,80000E-3	-5,67973E-2	7,68000E+6	-1,56274E+2
4,82500E-3	-2,36319E-2	7,72000E+6	-1,59086E+2
4,85000E-3	6,88486E-2	7,76000E+6	-1,63129E+2
4,87500E-3	3,18564E-2	7,80000E+6	-1,63620E+2
4,90000E-3	-7,40178E-2	7,84000E+6	-1,65710E+2
4,92500E-3	-3,38367E-2	7,88000E+6	-1,73097E+2
4,95000E-3	8,79825E-2	7,92000E+6	-1,69180E+2
4,97500E-3	4,46123E-2	7,96000E+6	-1,49884E+2
5,00000E-3	-9,50651E-2	8,00000E+6	-1,44098E+2
5,02500E-3	-4,21280E-2	8,04000E+6	-1,50193E+2
5,05000E-3	1,00101E-1	8,08000E+6	-1,81760E+2
5,07500E-3	4,39745E-2	8,12000E+6	-1,83870E+2
5,10000E-3	-9,31517E-2	8,16000E+6	-1,98142E+2
5,12500E-3	-3,57501E-2	8,20000E+6	-1,95785E+2
5,15000E-3	8,98959E-2	8,24000E+6	-1,92847E+2
5,17500E-3	4,14233E-2	8,28000E+6	-1,90401E+2
5,20000E-3	-8,16714E-2	8,32000E+6	-1,87750E+2
5,22500E-3	-3,70256E-2	8,36000E+6	-1,91904E+2
5,25000E-3	7,84155E-2	8,40000E+6	-1,93122E+2
5,27500E-3	3,37698E-2	8,44000E+6	-1,99604E+2
5,30000E-3	-6,63643E-2	8,48000E+6	-2,05006E+2
5,32500E-3	-2,36319E-2	8,52000E+6	-2,02019E+2
5,35000E-3	5,60926E-2	8,56000E+6	-2,05707E+2
5,37500E-3	2,42028E-2	8,60000E+6	-1,99697E+2
5,40000E-3	-4,34036E-2	8,64000E+6	-2,06673E+2
5,42500E-3	-1,85295E-2	8,68000E+6	-1,98395E+2
5,45000E-3	4,26989E-2	8,72000E+6	-2,01146E+2
5,47500E-3	2,03760E-2	8,76000E+6	-1,98564E+2
5,50000E-3	-3,76634E-2	8,80000E+6	-1,97046E+2
5,52500E-3	-1,72540E-2	8,84000E+6	-1,99434E+2
5,55000E-3	4,26989E-2	8,88000E+6	-2,16239E+2
5,57500E-3	1,91004E-2	8,92000E+6	-2,10704E+2
5,60000E-3	-4,14902E-2	8,96000E+6	-2,08777E+2
5,62500E-3	-1,91673E-2	9,00000E+6	-2,31692E+2
5,65000E-3	5,03525E-2	9,04000E+6	-2,15421E+2
5,67500E-3	2,35650E-2	9,08000E+6	-2,04268E+2
5,70000E-3	-5,48839E-2	9,12000E+6	-2,07732E+2
5,72500E-3	-2,61831E-2	9,16000E+6	-2,11928E+2
5,75000E-3	6,75730E-2	9,20000E+6	-2,22210E+2
5,77500E-3	3,31320E-2	9,24000E+6	-2,10843E+2
5,80000E-3	-7,91202E-2	9,28000E+6	-2,19170E+2
5,82500E-3	-3,31989E-2	9,32000E+6	-2,14886E+2
5,85000E-3	8,67069E-2	9,36000E+6	-2,16460E+2
5,87500E-3	3,88721E-2	9,40000E+6	-2,18884E+2
5,90000E-3	-8,86872E-2	9,44000E+6	-2,17447E+2
5,92500E-3	-3,89390E-2	9,48000E+6	-2,14146E+2
5,95000E-3	9,56360E-2	9,52000E+6	-2,23766E+2
5,97500E-3	4,65257E-2	9,56000E+6	-2,22369E+2
6,00000E-3	-9,95297E-2	9,60000E+6	-2,16226E+2
6,02500E-3	-4,65926E-2	9,64000E+6	-2,20296E+2
6,05000E-3	1,03927E-1	9,68000E+6	-2,21960E+2
6,07500E-3	4,46123E-2	9,72000E+6	-2,19530E+2
6,10000E-3	-9,25139E-2	9,76000E+6	-2,19666E+2
6,12500E-3	-3,76634E-2	9,80000E+6	-2,19823E+2
6,15000E-3	8,28801E-2	9,84000E+6	-2,22598E+2
6,17500E-3	3,56832E-2	9,88000E+6	-2,21090E+2
6,20000E-3	-6,82777E-2	9,92000E+6	-2,20079E+2
6,22500E-3	-2,93721E-2	9,96000E+6	-2,25141E+2
6,25000E-3	6,11950E-2	1,00000E+7	-2,22394E+2
6,27500E-3	2,61162E-2	1,00400E+7	-2,20945E+2
6,30000E-3	-4,78682E-2	1,00800E+7	-2,23341E+2
6,32500E-3	-1,59784E-2	1,01200E+7	-2,22490E+2
6,35000E-3	3,82343E-2	1,01600E+7	-2,24810E+2
6,37500E-3	1,46359E-2	1,02000E+7	-2,21504E+2
6,40000E-3	-2,36319E-2	1,02400E+7	-2,27548E+2
6,42500E-3	-8,96260E-3	1,02800E+7	-2,22553E+2
6,45000E-3	2,03760E-2	1,03200E+7	-2,25913E+2
6,47500E-3	1,14469E-2	1,03600E+7	-2,22924E+2
6,50000E-3	-1,59784E-2	1,04000E+7	-2,26743E+2
6,52500E-3	-7,68701E-3	1,04400E+7	-2,25739E+2
6,55000E-3	2,42028E-2	1,04800E+7	-2,23689E+2
6,57500E-3	1,39981E-2	1,05200E+7	-2,28341E+2
6,60000E-3	-2,68209E-2	1,05600E+7	-2,23806E+2
6,62500E-3	-1,02382E-2	1,06000E+7	-2,26108E+2
6,65000E-3	3,82343E-2	1,06400E+7	-2,27820E+2
6,67500E-3	1,84627E-2	1,06800E+7	-2,24862E+2
6,70000E-3	-4,65926E-2	1,07200E+7	-2,27678E+2
6,72500E-3	-2,23563E-2	1,07600E+7	-2,27743E+2
6,75000E-3	6,56596E-2	1,08000E+7	-2,25824E+2
6,77500E-3	3,18564E-2	1,08400E+7	-2,27335E+2
6,80000E-3	-7,97580E-2	1,08800E+7	-2,28218E+2
6,82500E-3	-3,57501E-2	1,09200E+7	-2,27271E+2
6,85000E-3	9,62738E-2	1,09600E+7	-2,27594E+2
6,87500E-3	4,20611E-2	1,10000E+7	-2,28326E+2
6,90000E-3	-1,01443E-1	1,10400E+7	-2,27731E+2
6,92500E-3	-4,21280E-2	1,10800E+7	-2,28797E+2
6,95000E-3	1,09668E-1	1,11200E+7	-2,28167E+2
6,97500E-3	5,22659E-2	1,11600E+7	-2,28911E+2
7,00000E-3	-1,12286E-1	1,12000E+7	-2,29204E+2
7,02500E-3	-5,23328E-2	1,12400E+7	-2,28540E+2
7,05000E-3	1,19872E-1	1,12800E+7	-2,29394E+2
7,07500E-3	5,60926E-2	1,13200E+7	-2,29399E+2
7,10000E-3	-1,16750E-1	1,13600E+7	-2,29749E+2
7,12500E-3	-4,72304E-2	1,14000E+7	-2,29582E+2
7,15000E-3	1,03927E-1	1,14400E+7	-2,29947E+2
7,17500E-3	4,33367E-2	1,14800E+7	-2,30218E+2
7,20000E-3	-8,86872E-2	1,15200E+7	-2,30713E+2
7,22500E-3	-3,76634E-2	1,15600E+7	-2,26133E+2
7,25000E-3	7,96911E-2	1,16000E+7	-2,42038E+2
7,27500E-3	3,31320E-2	1,16400E+7	-2,26282E+2
7,30000E-3	-6,44509E-2	1,16800E+7	-2,31736E+2
7,32500E-3	-2,36319E-2	1,17200E+7	-2,30965E+2
7,35000E-3	5,16281E-2	1,17600E+7	-2,31227E+2
7,37500E-3	1,97382E-2	1,18000E+7	-2,30991E+2
7,40000E-3	-3,25611E-2	1,18400E+7	-2,32250E+2
7,42500E-3	-1,21516E-2	1,18800E+7	-2,31730E+2
7,45000E-3	2,61162E-2	1,19200E+7	-2,31794E+2
7,47500E-3	1,14469E-2	1,19600E+7	-2,32237E+2
7,50000E-3	-1,59784E-2	1,20000E+7	-2,32132E+2
7,52500E-3	-7,04921E-3	1,20400E+7	-2,32504E+2
7,55000E-3	1,84627E-2	1,20800E+7	-2,32709E+2
7,57500E-3	1,01713E-2	1,21200E+7	-2,32697E+2
7,60000E-3	-1,72540E-2	1,21600E+7	-2,33033E+2
7,62500E-3	-8,32480E-3	1,22000E+7	-2,33022E+2
7,65000E-3	2,67540E-2	1,22400E+7	-2,33144E+2
7,67500E-3	1,46359E-2	1,22800E+7	-2,33594E+2
7,70000E-3	-3,12855E-2	1,23200E+7	-2,33307E+2
7,72500E-3	-1,40650E-2	1,23600E+7	-2,33731E+2
7,75000E-3	4,58879E-2	1,24000E+7	-2,33986E+2
7,77500E-3	2,42028E-2	1,24400E+7	-2,33912E+2
7,80000E-3	-5,67973E-2	1,24800E+7	-2,34140E+2
7,82500E-3	-2,61831E-2	1,25200E+7	-2,34329E+2
7,85000E-3	7,58643E-2	1,25600E+7	-2,34508E+2
7,87500E-3	3,44076E-2	1,26000E+7	-2,34498E+2
7,90000E-3	-8,23092E-2	1,26400E+7	-2,34744E+2
7,92500E-3	-3,25611E-2	1,26800E+7	-2,34943E+2
7,95000E-3	9,18093E-2	1,27200E+7	-2,35018E+2
7,97500E-3	4,20611E-2	1,27600E+7	-2,34869E+2
8,00000E-3	-9,57029E-2	1,28000E+7	-2,35904E+2
8,02500E-3	-4,34036E-2	1,28400E+7	-2,35145E+2
8,05000E-3	1,05203E-1	1,28800E+7	-2,35655E+2
8,07500E-3	5,03525E-2	1,29200E+7	-2,35689E+2
8,10000E-3	-1,06545E-1	1,29600E+7	-2,35942E+2
8,12500E-3	-4,40414E-2	1,30000E+7	-2,36011E+2
8,15000E-3	1,00738E-1	1,30400E+7	-2,36221E+2
8,17500E-3	4,39745E-2	1,30800E+7	-2,36306E+2
8,20000E-3	-8,74116E-2	1,31200E+7	-2,36429E+2
8,22500E-3	-3,57501E-2	1,31600E+7	-2,36606E+2
8,25000E-3	8,16045E-2	1,32000E+7	-2,36745E+2
8,27500E-3	3,82343E-2	1,32400E+7	-2,36836E+2
8,30000E-3	-7,08289E-2	1,32800E+7	-2,37050E+2
8,32500E-3	-3,06477E-2	1,33200E+7	-2,37126E+2
8,35000E-3	6,56596E-2	1,33600E+7	-2,37313E+2
8,37500E-3	2,61162E-2	1,34000E+7	-2,37371E+2
8,40000E-3	-5,04194E-2	1,34400E+7	-2,37547E+2
8,42500E-3	-1,85295E-2	1,34800E+7	-2,37703E+2
8,45000E-3	4,46123E-2	1,35200E+7	-2,37808E+2
8,47500E-3	1,91004E-2	1,35600E+7	-2,37964E+2
8,50000E-3	-3,51123E-2	1,36000E+7	-2,38037E+2
8,52500E-3	-1,40650E-2	1,36400E+7	-2,38246E+2
8,55000E-3	3,82343E-2	1,36800E+7	-2,38344E+2
8,57500E-3	2,03760E-2	1,37200E+7	-2,38465E+2
8,60000E-3	-3,70256E-2	1,37600E+7	-2,38624E+2
8,62500E-3	-1,66162E-2	1,38000E+7	-2,38709E+2
8,65000E-3	4,58879E-2	1,38400E+7	-2,38863E+2
8,67500E-3	2,22894E-2	1,38800E+7	-2,39012E+2
8,70000E-3	-4,72304E-2	1,39200E+7	-2,39090E+2
8,72500E-3	-2,04429E-2	1,39600E+7	-2,39245E+2
8,75000E-3	5,86438E-2	1,40000E+7	-2,39380E+2
8,77500E-3	2,93052E-2	1,40400E+7	-2,39496E+2
8,80000E-3	-6,70021E-2	1,40800E+7	-2,39619E+2
8,82500E-3	-3,25611E-2	1,41200E+7	-2,39755E+2
8,85000E-3	8,28801E-2	1,41600E+7	-2,39882E+2
8,87500E-3	3,75965E-2	1,42000E+7	-2,39981E+2
8,90000E-3	-8,67738E-2	1,42400E+7	-2,40129E+2
8,92500E-3	-3,57501E-2	1,42800E+7	-2,40241E+2
8,95000E-3	9,05337E-2	1,43200E+7	-2,40372E+2
8,97500E-3	4,01477E-2	1,43600E+7	-2,40457E+2
9,00000E-3	-8,74116E-2	1,44000E+7	-2,40667E+2
9,02500E-3	-3,89390E-2	1,44400E+7	-2,40710E+2
9,05000E-3	8,98959E-2	1,44800E+7	-2,40839E+2
9,07500E-3	4,46123E-2	1,45200E+7	-2,40982E+2
9,10000E-3	-8,80494E-2	1,45600E+7	-2,41076E+2
9,12500E-3	-3,83012E-2	1,46000E+7	-2,41228E+2
9,15000E-3	8,35179E-2	1,46400E+7	-2,41335E+2
9,17500E-3	3,56832E-2	1,46800E+7	-2,41433E+2
9,20000E-3	-6,82777E-2	1,47200E+7	-2,41581E+2
9,22500E-3	-2,93721E-2	1,47600E+7	-2,41680E+2
9,25000E-3	6,05572E-2	1,48000E+7	-2,41809E+2
9,27500E-3	2,67540E-2	1,48400E+7	-2,41916E+2
9,30000E-3	-4,65926E-2	1,48800E+7	-2,42031E+2
9,32500E-3	-2,04429E-2	1,49200E+7	-2,42154E+2
9,35000E-3	4,46123E-2	1,49600E+7	-2,42261E+2
9,37500E-3	1,65493E-2	1,50000E+7	-2,42393E+2
9,40000E-3	-3,31989E-2	1,50400E+7	-2,42487E+2
9,42500E-3	-1,15138E-2	1,50800E+7	-2,42613E+2
9,45000E-3	2,93052E-2	1,51200E+7	-2,42725E+2
9,47500E-3	1,20847E-2	1,51600E+7	-2,42837E+2
9,50000E-3	-2,49075E-2	1,52000E+7	-2,42951E+2
9,52500E-3	-8,96260E-3	1,52400E+7	-2,43069E+2
9,55000E-3	2,99430E-2	1,52800E+7	-2,43165E+2
9,57500E-3	1,59115E-2	1,53200E+7	-2,43289E+2
9,60000E-3	-3,31989E-2	1,53600E+7	-2,43406E+2
9,62500E-3	-1,66162E-2	1,54000E+7	-2,43504E+2
9,65000E-3	4,65257E-2	1,54400E+7	-2,43623E+2
9,67500E-3	2,42028E-2	1,54800E+7	-2,43724E+2
9,70000E-3	-5,48839E-2	1,55200E+7	-2,43850E+2
9,72500E-3	-2,49075E-2	1,55600E+7	-2,43774E+2
9,75000E-3	6,94864E-2	1,56000E+7	-2,44405E+2
9,77500E-3	3,50454E-2	1,56400E+7	-2,43999E+2
9,80000E-3	-7,84824E-2	1,56800E+7	-2,44273E+2
9,82500E-3	-3,76634E-2	1,57200E+7	-2,44387E+2
9,85000E-3	9,81872E-2	1,57600E+7	-2,44486E+2
9,87500E-3	4,84391E-2	1,58000E+7	-2,44600E+2
9,90000E-3	-1,09734E-1	1,58400E+7	-2,44707E+2
9,92500E-3	-4,40414E-2	1,58800E+7	-2,44809E+2
9,95000E-3	1,13494E-1	1,59200E+7	-2,44920E+2
9,97500E-3	4,84391E-2	1,59600E+7	-2,45021E+2
1,00000E-2	-1,11010E-1	1,60000E+7	-2,45130E+2
1,00250E-2	-4,72304E-2	1,60400E+7	-2,45234E+2
1,00500E-2	1,10305E-1	1,60800E+7	-2,45340E+2
1,00750E-2	5,35415E-2	1,61200E+7	-2,45441E+2
1,01000E-2	-1,05908E-1	1,61600E+7	-2,45548E+2
1,01250E-2	-4,78682E-2	1,62000E+7	-2,45654E+2
1,01500E-2	1,02652E-1	1,62400E+7	-2,45748E+2
1,01750E-2	4,33367E-2	1,62800E+7	-2,45861E+2
1,02000E-2	-8,42226E-2	1,63200E+7	-2,45957E+2
1,02250E-2	-3,44745E-2	1,63600E+7	-2,46064E+2
1,02500E-2	6,94864E-2	1,64000E+7	-2,46164E+2
1,02750E-2	2,86674E-2	1,64400E+7	-2,46265E+2
1,03000E-2	-5,16950E-2	1,64800E+7	-2,46369E+2
1,03250E-2	-2,36319E-2	1,65200E+7	-2,46466E+2
1,03500E-2	4,33367E-2	1,65600E+7	-2,46571E+2
1,03750E-2	1,97382E-2	1,66000E+7	-2,46669E+2
1,04000E-2	-2,87343E-2	1,66400E+7	-2,46768E+2
